conversation_id,technique,iteration,participant,response,Answer,reasoning
26,ZS,5,E,Agreeable,Moderate,『どれもよさそう』『もちろんいいよー』『予約取れるならそうしますか』と一貫して受容的で、決定にも従う。
32,ND,1,A,Agreeable,Moderate,時間・場所調整に柔軟で、「それな」「おけ」「決まり！」と同調。自分の出した牡蠣案も自ら取り下げるなど協調的。
32,ND,1,B,Agreeable,Moderate,他者の提案にすぐ乗り、「おっけー」「そうね」「しゃぶあり」など同意が多い。牡蠣を避ける点でもAに同調。
32,ND,1,C,Agreeable,Moderate,「おけまる」「上野でええんちゃう？」「シャブでええんちゃう」と同調ベース。牡蠣に軽い反論はあるが最終的に合意に合わせる。
32,ND,2,A,Agreeable,Moderate,時間や場所について柔軟に同意し、みんなの意見を募る姿勢。「しゃぶでええんちゃう」等に即「おけ／決まり！」で合意形成。
32,ND,2,B,Agreeable,Moderate,提案への反応が一貫して前向きで、18時案や上野案、しゃぶしゃぶ案に賛同。懸念（牡蠣）以外は調整的。
32,ND,2,C,Agreeable,Moderate,上野案や18時案に乗り、ジャンルも最終的に「シャブでええんちゃう」と合意。軽いツッコミはあるが対立的ではない。
32,ND,3,A,Agreeable,Moderate,時間設定やエリア、店種の絞り込みでたびたび同意・賛同を示し、最終的に多数派のしゃぶしゃぶに合わせて確定させている。
32,ND,3,B,Agreeable,Moderate,他者の発言に対し「おけ」「それはそう」など賛同が多く、方向づけはするが他者に合わせて合意形成を進める。
32,ND,3,C,Agreeable,Moderate,全体に同調的で「ええんちゃう？」と追認する形が多い。牡蠣リスクへの軽い冗談以外に反対は少ない。
32,ND,4,A,Agreeable,Moderate,時間提案への同意や「おけ」「決まり！」など賛同表現が多く、他者の提案（しゃぶしゃぶ・上野）に合わせて意思決定を進めた。
32,ND,4,B,Agreeable,Moderate,18時の確定や上野方針、牡蠣見送りに素早く同意。自らの提案にこだわらず流れに賛同する姿勢が目立つ。
32,ND,4,C,Agreeable,Moderate,「おけまる」「上野でええんちゃう？」「シャブでええんちゃう」と合意形成を後押し。牡蠣の当たりに軽く反論したが、全体として同調的。
32,ND,5,A,Agreeable,Moderate,他者意見に即応して同意が多く（「そうだね」「わかる」「おけ」）、自分で挙げた牡蠣案も予算・当たりリスクで撤回。全体の同調・収束を促した。
32,ND,5,B,Agreeable,Moderate,同意応答が多く（「おっけー」「それはそう」）、懸念（牡蠣の当たり）以外は流れに合わせて「しゃぶあり」と賛同。
32,ND,5,C,Agreeable,Moderate,「上野でええんちゃう」「シャブでええんちゃう」と同調型の言い回しが多く、全体の合意形成を後押し。牡蠣リスクには軽く異論を挟むが強い反対ではない。
32,CoT,1,A,Agreeable,Moderate,時間や場所（18時・上野）に同調し、他者の不安（牡蠣の当たり）にも合わせつつ最終合意形成を主導。口調も「おけ」「そうだね」で同意が多い。
32,CoT,1,B,Agreeable,Moderate,他者の提案に「おけ」「それはそう」で賛同が多く、牡蠣回避・しゃぶ選択に即応同意。柔らかい疑問形で歩調を合わせる。
32,CoT,1,C,Agreeable,Moderate,時間・場所・業態に対し「おけまる」「〜でええんちゃう」と賛同。牡蠣リスクには一度軽く反論するが最終的には全体に追随。
32,CoT,2,A,Agreeable,Moderate,他者の意見に「わかる」「そうだね」「おけ」など同調が多く、最終的に皆の流れに合わせてしゃぶしゃぶで決定。
32,CoT,2,B,Agreeable,Moderate,時間決め等で合意形成に協力しつつ、「おけ」「それはそう」など賛同が多い。牡蠣回避はAの意見に乗る形で補強。
32,CoT,2,C,Moderate,Moderate,概ね賛同するが、牡蠣に対して「そんな当たらんやろ笑」と軽い異議も出し、無難論などのコメントも挟むため中庸。
32,CoT,3,A,Moderate,Moderate,時間・場所調整には柔軟に同意しつつ（18時、上野寄り）、牡蠣・韓国居酒屋には慎重姿勢を示すなど、同意と自己条件提示のバランス。
32,CoT,3,B,Agreeable,Moderate,時間（18時）、場所（上野）、牡蠣回避、最終のしゃぶしゃぶ案に頻繁に同意し、全体として迎合的。
32,CoT,3,C,Agreeable,Moderate,「おけまる」「上野でええんちゃう？」「シャブでええんちゃう」などカジュアルな同意表現が多く、最終案にも従う。
32,CoT,4,A,Agreeable,Moderate,時間18時や場所の合意に即応。「そうだね」「わかる」など相づち多く、他者の意見（無難・食べ放題の特徴）を取り入れつつ最終案にまとめる。
32,CoT,4,B,Agreeable,Moderate,他者の提案に対し「おけ」「それはそう」と同調が多い。懸念を述べつつも「じゃーしゃぶしゃぶか？」「しゃぶあり」と流れに合わせる。
32,CoT,4,C,Agreeable,Moderate,「おけまる」「そうね」「なるほど」など同意が中心。軽い反論（牡蠣はそんな当たらん）もあるが、総じて上野・しゃぶに賛同。
32,CoT,5,A,Agreeable,Moderate,時間18時・上野方面・食べ飲み放題価格感など、他者の提案に都度同意しつつ最終的に乗る姿勢が強い。
32,CoT,5,B,Moderate,Moderate,同意もするが、論点整理や方向付けを担い、他者に合わせ過ぎないバランス型。
32,CoT,5,C,Agreeable,Moderate,「おけまる」「上野でええんちゃう」「シャブでええんちゃう」など同意が多く、流れに沿って意思を合わせた。
32,ZS,1,A,Moderate,Moderate,他者の提案（18時、上野、しゃぶ）に概ね乗りつつ、牡蠣回避や予算など自分の条件も出してバランス良く調整。
32,ZS,1,B,Agreeable,Moderate,他者の提案に即応して賛同が多く、牡蠣回避にも同調。「じゃーしゃぶしゃぶか？」など合意形成を後押し。
32,ZS,1,C,Agreeable,Moderate,時間・場所・ジャンルで「〜でええんちゃう？」など同調表現が多く、全体の流れに合わせて合意。牡蠣の当たりやすさには軽い冗談で異議も最終的には順応。
32,ZS,2,A,Moderate,Moderate,他者の意見に「わかる」「そうだね」など共感しつつも、牡蠣回避やしゃぶしゃぶ推しなど自分の希望も明確に出した。
32,ZS,2,B,Agreeable,Moderate,時間調整・店選定で合意を取りに行き、他者の提案（牡蠣回避・しゃぶ推し）にすぐ同意。「しゃぶあり」「野菜も取れる」と賛同理由を補強。
32,ZS,2,C,Agreeable,Moderate,全体として同調的で、「上野でええんちゃう」「シャブでええんちゃう」と合意形成に乗る姿勢。軽い反対（牡蠣の当たりにくさ）はあるが最終的に追従。
32,ZS,3,A,Agreeable,Moderate,他者の意見に対して「わかる」「それな」「おけ」など同調が多く、最終案も合意形成を促進。
32,ZS,3,B,Agreeable,Moderate,他者提案に「おけ」「それはそう」など同意が多く、Aの最終提案（しゃぶしゃぶ）にも即賛同。
32,ZS,3,C,Agreeable,Moderate,場所（上野）やジャンル（しゃぶ）に関して同調が多く、軽い反論（牡蠣の当たりにくさ）以外は流れに乗る姿勢。
32,ZS,4,A,Agreeable,Moderate,他者の提案に「わかる」「そうだね」と同調し、牡蠣案を自ら取り下げ、最終的決定に即同意するなど追随的。
32,ZS,4,B,Agreeable,Moderate,Aの牡蠣取り下げに即同意し、「それはそう」「なるほど」など相槌が多く、Aのしゃぶ推しにも賛同している。
32,ZS,4,C,Agreeable,Moderate,場所案やカテゴリで周囲に合わせる発言が多く、「おけまる」「そうね」「シャブでええんちゃう」など合意形成を後押しした。
32,ZS,5,A,Agreeable,Moderate,時間・場所の提案に対して「おけい」「そうだね」「わかる」など同調が多く、他者の流れに合わせつつ自身の条件を織り込むスタイル。
32,ZS,5,B,Agreeable,Moderate,他者案に「おっけー」「それはそう」など同意が多く、Aの牡蠣撤回にも即同調。全体的に柔軟で流れに乗る。
32,ZS,5,C,Moderate,Moderate,全体を促す発言（「いかが致しましょう」）や調整（「18じくらいが丸い」）が多い一方、牡蠣に関しては軽い異議（「そんな当たらんやろ」）もあり、過度に迎合せず中庸。
33,ND,1,A,Agreeable,Agreeable,大学周辺で良いかに対して「自分はいい」、上野方面でも「全然」、他者の誤解に謝罪し、全体合意後は即予約するなど柔軟。
33,ND,1,B,Agreeable,Moderate,冒頭から「賛成」「そうだと思う」「いいと思う」など同意が多く、懸念点（価格・距離）は示すが合意には順応。
33,ND,1,C,Agreeable,Agreeable,「何時でも大丈夫」「上野通る！他の人が大丈夫なら」に象徴される全面的な受容姿勢で合意に追随。
33,ND,1,D,Agreeable,Agreeable,定休日や予算感を受けて提案を引っ込める（ジャンボは今回はやめる）など、他者の意見に合わせて調整。
33,ND,2,A,Agreeable,Agreeable,「自分はいいですよ」「上野／御徒町への帰り道なので全然」など柔軟に同調し、最終的な店にも異議なく対応・予約を引き受けている。
33,ND,2,B,Agreeable,Moderate,冒頭の「賛成」「そうだと思う」、最終決定への「いいと思う！」など賛意が多く、懸念（価格・距離）は軽く述べるに留まる。
33,ND,2,C,Agreeable,Agreeable,「いいと思います！」「大丈夫です」「他の人たちが大丈夫なら！」など一貫して同調的で、方針転換にも抵抗がない。
33,ND,2,D,Moderate,Agreeable,候補の事実確認や価格への配慮を示しつつ、「今回はやめとく？」など合意形成を促す発言が多い。賛同も反対もバランスよく行い、場を仕切る中庸的な反応。
33,ND,3,A,Agreeable,Agreeable,「自分はいいですよ」「全然」など同意・受容が多く、他者提案に前向き。誤解への謝罪や予約対応など協力的。
33,ND,3,B,Agreeable,Moderate,冒頭から「賛成」「そうだと思う」、価格への懸念は示すが「行けなくはない」「いいと思う！」と柔軟に同意している。
33,ND,3,C,Agreeable,Agreeable,「いいと思います！」「他の人たちが大丈夫なら！」と一貫して追随・同意。
33,ND,3,D,Agreeable,Agreeable,定休日情報の受容や方針転換（高価な焼肉はやめる提案）など、他者の意向を取り込みつつ合意形成に動いている。
